keyword,search_volume,cpc,competition_level,low_bid,high_bid,difficulty,estimated_traffic,trend_monthly,competitor_domain,suggested_min_bid,suggested_max_bid,bid_strategy
mortgage calgary,320,14.770000457763672,MEDIUM,2.680000066757202,13.510000228881836,0,51.84000015258789,50,www.truenorthmortgage.ca,2.1440000534057617,16.2120002746582,Aggressive
mortgage companies alberta,390,18.06999969482422,MEDIUM,4.800000190734863,18.1200008392334,0,63.18000030517578,-19,www.truenorthmortgage.ca,3.8400001525878906,21.744001007080076,Standard
mortgage edmonton,170,9.859999656677246,MEDIUM,2.8600001335144043,14.40999984741211,0,27.540000915527344,0,www.truenorthmortgage.ca,2.2880001068115234,17.29199981689453,Standard
mortgage for bad credit in canada,390,14.43000030517578,MEDIUM,2.990000009536743,12.890000343322754,0,63.18000030517578,-18,www.truenorthmortgage.ca,2.392000007629395,15.468000411987305,Standard
mortgage in alberta,320,8.890000343322754,HIGH,2.319999933242798,10.369999885559082,0,51.84000015258789,-19,www.truenorthmortgage.ca,1.8559999465942383,12.443999862670898,Conservative
mortgage in winnipeg,140,5.820000171661377,MEDIUM,1.5499999523162842,6.730000019073486,0,22.68000030517578,-21,www.truenorthmortgage.ca,1.2399999618530275,8.076000022888183,Standard
mortgage interest rate canada 2024,50,0.0,LOW,0.0,0.0,0,8.100000381469727,0,www.truenorthmortgage.ca,0.0,0.0,Standard
mortgage interest rate cut,50,0.0,LOW,0.0,0.0,0,8.100000381469727,-40,www.truenorthmortgage.ca,0.0,0.0,Standard
mortgage interest rates best,320,2.4000000953674316,HIGH,0.75,2.8600001335144043,0,51.84000015258789,-18,www.truenorthmortgage.ca,0.6000000000000001,3.432000160217285,Conservative
mortgage interest rates canada 2024,50,0.0,LOW,0.0,0.0,0,8.100000381469727,0,www.truenorthmortgage.ca,0.0,0.0,Standard
mortgage interest rates saskatchewan,70,2.0799999237060547,MEDIUM,0.6299999952316284,1.569999933242798,0,11.34000015258789,0,www.truenorthmortgage.ca,0.5039999961853028,1.8839999198913575,Standard
mortgage lenders for adverse credit,90,13.579999923706056,MEDIUM,4.260000228881836,14.220000267028809,0,14.579999923706055,-50,www.truenorthmortgage.ca,3.408000183105469,17.06400032043457,Standard
mortgage lenders online,110,18.309999465942383,MEDIUM,4.349999904632568,17.479999542236328,0,17.81999969482422,56,www.truenorthmortgage.ca,3.479999923706055,20.97599945068359,Aggressive
mortgage lenders private,2400,15.359999656677246,HIGH,5.389999866485596,15.630000114440918,0,388.79998779296875,-33,www.truenorthmortgage.ca,4.311999893188477,18.7560001373291,Conservative
mortgage lenders with low credit score,110,9.720000267028809,MEDIUM,2.3299999237060547,9.90999984741211,0,17.81999969482422,-35,www.truenorthmortgage.ca,1.8639999389648438,11.891999816894531,Standard
mortgage loan guarantor,390,5.070000171661377,LOW,2.0199999809265137,6.909999847412109,0,63.18000030517578,-18,www.truenorthmortgage.ca,1.615999984741211,8.291999816894531,Standard
mortgage loans for lower credit scores,110,9.720000267028809,MEDIUM,2.3299999237060547,9.90999984741211,0,17.81999969482422,-35,www.truenorthmortgage.ca,1.8639999389648438,11.891999816894531,Standard
mortgage low credit score,110,9.720000267028809,MEDIUM,2.3299999237060547,9.90999984741211,0,17.81999969482422,-35,www.truenorthmortgage.ca,1.8639999389648438,11.891999816894531,Standard
mortgage lowest interest rate,320,3.549999952316284,HIGH,1.1399999856948853,3.819999933242798,0,51.84000015258789,-19,www.truenorthmortgage.ca,0.9119999885559082,4.583999919891357,Conservative
mortgage ontario,480,11.470000267028809,MEDIUM,2.140000104904175,12.260000228881836,0,77.76000213623047,-19,www.truenorthmortgage.ca,1.71200008392334,14.712000274658202,Standard
mortgage ottawa,210,8.390000343322754,MEDIUM,2.0,8.239999771118164,0,34.02000045776367,0,www.truenorthmortgage.ca,1.6,9.887999725341796,Standard
mortgage payment weekly vs monthly,140,0.0299999993294477,LOW,0.0399999991059303,0.25,0,22.68000030517578,0,www.truenorthmortgage.ca,0.03199999928474424,0.3,Standard
mortgage private lenders,2400,15.359999656677246,HIGH,5.389999866485596,15.630000114440918,0,388.79998779296875,-33,www.truenorthmortgage.ca,4.311999893188477,18.7560001373291,Conservative
mortgage quebec,90,5.039999961853027,HIGH,1.4600000381469729,6.010000228881836,0,14.579999923706055,-22,www.truenorthmortgage.ca,1.1680000305175784,7.212000274658203,Conservative
mortgage rate 2024 canada,70,0.0,LOW,0.0,0.0,0,11.34000015258789,0,www.truenorthmortgage.ca,0.0,0.0,Standard
mortgage rate cut,480,2.200000047683716,LOW,0.5899999737739563,2.5,0,77.76000213623047,-56,www.truenorthmortgage.ca,0.4719999790191651,3.0,Standard
mortgage rate cuts canada,320,2.799999952316284,LOW,0.6800000071525574,3.3600001335144043,0,51.84000015258789,-18,www.truenorthmortgage.ca,0.5440000057220459,4.032000160217285,Standard
mortgage rate halifax,170,2.7799999713897705,MEDIUM,0.9100000262260436,2.8499999046325684,0,27.540000915527344,-35,www.truenorthmortgage.ca,0.7280000209808349,3.419999885559082,Standard
mortgage rate in canada 2024,50,0.0,LOW,0.0,0.0,0,8.100000381469727,0,www.truenorthmortgage.ca,0.0,0.0,Standard
mortgage rate predictions 2026,260,0.25,LOW,0.0399999991059303,0.209999993443489,0,42.119998931884766,-19,www.truenorthmortgage.ca,0.03199999928474424,0.25199999213218677,Standard
mortgage rate projection 2025,70,0.0,LOW,0.0399999991059303,0.1400000005960464,0,11.34000015258789,-57,www.truenorthmortgage.ca,0.03199999928474424,0.16800000071525567,Standard
mortgage rate saskatoon,720,1.559999942779541,MEDIUM,0.6399999856948853,1.430000066757202,0,116.63999938964844,-18,www.truenorthmortgage.ca,0.5119999885559082,1.7160000801086424,Standard
mortgage rates 2025 canada,320,1.9700000286102295,MEDIUM,0.5699999928474426,2.4100000858306885,0,51.84000015258789,-35,www.truenorthmortgage.ca,0.4559999942779541,2.892000102996826,Standard
mortgage rates april 2025,170,0.6700000166893005,LOW,0.3700000047683716,1.4700000286102295,0,27.540000915527344,-78,www.truenorthmortgage.ca,0.29600000381469727,1.7640000343322753,Standard
mortgage rates are going up,110,0.1500000059604644,LOW,0.0599999986588954,1.5099999904632568,0,17.81999969482422,-56,www.truenorthmortgage.ca,0.04799999892711632,1.8119999885559082,Standard
mortgage rates august 2024,50,0.0,LOW,0.0,0.0,0,8.100000381469727,0,www.truenorthmortgage.ca,0.0,0.0,Standard
mortgage rates barrie,70,2.6500000953674316,MEDIUM,0.6299999952316284,2.3600001335144043,0,11.34000015258789,29,www.truenorthmortgage.ca,0.5039999961853028,2.832000160217285,Aggressive
mortgage rates drop canada,320,1.7200000286102295,LOW,0.5799999833106995,2.25,0,51.84000015258789,-36,www.truenorthmortgage.ca,0.46399998664855957,2.6999999999999997,Standard
mortgage rates dropping,1300,3.7200000286102295,LOW,0.7799999713897705,3.069999933242798,0,210.60000610351562,-84,www.truenorthmortgage.ca,0.6239999771118164,3.6839999198913573,Standard
mortgage rates february 2025,70,0.4199999868869781,MEDIUM,0.6800000071525574,2.3600001335144043,0,11.34000015258789,0,www.truenorthmortgage.ca,0.5440000057220459,2.832000160217285,Standard
mortgage rates halifax,170,2.7799999713897705,MEDIUM,0.9100000262260436,2.8499999046325684,0,27.540000915527344,-35,www.truenorthmortgage.ca,0.7280000209808349,3.419999885559082,Standard
mortgage rates in 2025,90,1.2599999904632568,LOW,0.6700000166893005,1.159999966621399,0,14.579999923706055,0,www.truenorthmortgage.ca,0.5360000133514404,1.3919999599456787,Standard
mortgage rates in ontario 2025,70,1.5499999523162842,MEDIUM,0.5600000023841858,1.9700000286102295,0,11.34000015258789,22,www.truenorthmortgage.ca,0.4480000019073487,2.364000034332275,Aggressive
mortgage rates increase again in 2025,210,0.0,LOW,0.0,0.0,0,34.02000045776367,-50,www.truenorthmortgage.ca,0.0,0.0,Standard
mortgage rates lower,170,0.0,LOW,1.1299999952316284,5.610000133514404,0,27.540000915527344,0,www.truenorthmortgage.ca,0.9039999961853028,6.732000160217285,Standard
mortgage rates manitoba 2024,70,0.0,,0.0,0.0,0,11.34000015258789,-100,www.truenorthmortgage.ca,0.0,0.0,Standard
mortgage rates saskatoon,720,1.559999942779541,MEDIUM,0.6399999856948853,1.430000066757202,0,116.63999938964844,-18,www.truenorthmortgage.ca,0.5119999885559082,1.7160000801086424,Standard
mortgage rates went down,170,1.559999942779541,LOW,0.0299999993294477,5.179999828338623,0,27.540000915527344,-18,www.truenorthmortgage.ca,0.02399999946355816,6.215999794006348,Standard
mortgage renew calculator,110,0.949999988079071,MEDIUM,0.2199999988079071,1.2699999809265137,0,17.81999969482422,-18,www.truenorthmortgage.ca,0.17599999904632568,1.5239999771118165,Standard
mortgage renewal calculator,9900,0.949999988079071,MEDIUM,0.2199999988079071,1.25,0,1603.800048828125,-18,www.truenorthmortgage.ca,0.17599999904632568,1.5,Standard
mortgage renewal calculator alberta,70,1.159999966621399,MEDIUM,0.2800000011920929,1.430000066757202,0,11.34000015258789,25,www.truenorthmortgage.ca,0.22400000095367434,1.7160000801086424,Aggressive
mortgage renewal calculator canada,590,0.9800000190734864,MEDIUM,0.2199999988079071,1.1200000047683716,0,95.58000183105469,-19,www.truenorthmortgage.ca,0.17599999904632568,1.3440000057220458,Standard
mortgage renewal payment calculator,140,0.699999988079071,LOW,0.1099999994039535,1.0,0,22.68000030517578,-18,www.truenorthmortgage.ca,0.0879999995231628,1.2,Standard
mortgage rules changing,210,0.0,LOW,0.0,0.0,0,34.02000045776367,-33,www.truenorthmortgage.ca,0.0,0.0,Standard
mortgage saskatoon,90,5.369999885559082,MEDIUM,2.5299999713897705,10.279999732971191,0,14.579999923706055,-18,www.truenorthmortgage.ca,2.0239999771118167,12.335999679565429,Standard
mortgage toronto,480,9.739999771118164,LOW,2.009999990463257,14.510000228881836,0,77.76000213623047,-19,www.truenorthmortgage.ca,1.6079999923706056,17.4120002746582,Standard
mortgages alberta,320,8.890000343322754,HIGH,2.319999933242798,10.369999885559082,0,51.84000015258789,-19,www.truenorthmortgage.ca,1.8559999465942383,12.443999862670898,Conservative
mortgages ottawa,210,8.390000343322754,MEDIUM,2.0,8.239999771118164,0,34.02000045776367,0,www.truenorthmortgage.ca,1.6,9.887999725341796,Standard
mortgages with guarantor,390,5.070000171661377,LOW,2.0199999809265137,6.909999847412109,0,63.18000030517578,-18,www.truenorthmortgage.ca,1.615999984741211,8.291999816894531,Standard
mortgages with low credit score,110,9.720000267028809,MEDIUM,2.3299999237060547,9.90999984741211,0,17.81999969482422,-35,www.truenorthmortgage.ca,1.8639999389648438,11.891999816894531,Standard
new build mortgages,70,6.130000114440918,MEDIUM,1.7100000381469729,5.779999732971191,0,11.34000015258789,0,www.truenorthmortgage.ca,1.3680000305175783,6.9359996795654295,Standard
next prime rate change canada,70,0.0,LOW,0.0,0.0,0,11.34000015258789,0,www.truenorthmortgage.ca,0.0,0.0,Standard
niagara falls mortgage broker,140,12.579999923706056,MEDIUM,3.630000114440918,14.460000038146973,0,22.68000030517578,0,www.truenorthmortgage.ca,2.9040000915527346,17.352000045776368,Standard
northern mortgage,90,3.900000095367432,HIGH,2.3499999046325684,10.210000038146973,0,14.579999923706055,0,www.truenorthmortgage.ca,1.8799999237060547,12.252000045776366,Conservative
northern mortgages,90,3.900000095367432,HIGH,2.3499999046325684,10.210000038146973,0,14.579999923706055,0,www.truenorthmortgage.ca,1.8799999237060547,12.252000045776366,Conservative
oakville mortgage,70,5.389999866485596,LOW,1.5299999713897705,3.680000066757202,0,11.34000015258789,80,www.truenorthmortgage.ca,1.2239999771118164,4.416000080108643,Aggressive
online mortgage,110,18.309999465942383,MEDIUM,4.349999904632568,17.479999542236328,0,17.81999969482422,56,www.truenorthmortgage.ca,3.479999923706055,20.97599945068359,Aggressive
online mortgage brokers,140,14.020000457763672,HIGH,4.570000171661377,13.4399995803833,0,22.68000030517578,0,www.truenorthmortgage.ca,3.6560001373291016,16.12799949645996,Conservative
penalty for breaking fixed mortgage,260,1.670000076293945,LOW,0.050000000745058,3.660000085830689,0,42.119998931884766,-19,www.truenorthmortgage.ca,0.0400000005960464,4.3920001029968265,Standard
peterborough mortgage brokers,320,10.25,MEDIUM,3.5199999809265137,13.170000076293944,0,51.84000015258789,-19,www.truenorthmortgage.ca,2.815999984741211,15.804000091552732,Standard
predictions for canadian housing market,110,0.0,LOW,0.0,0.0,0,17.81999969482422,-20,www.truenorthmortgage.ca,0.0,0.0,Standard
private finance for mortgage,2400,15.359999656677246,HIGH,5.389999866485596,15.630000114440918,0,388.79998779296875,-33,www.truenorthmortgage.ca,4.311999893188477,18.7560001373291,Conservative
private home lenders,2400,15.359999656677246,HIGH,5.389999866485596,15.630000114440918,0,388.79998779296875,-33,www.truenorthmortgage.ca,4.311999893188477,18.7560001373291,Conservative
private home loans,2400,15.359999656677246,HIGH,5.389999866485596,15.630000114440918,0,388.79998779296875,-33,www.truenorthmortgage.ca,4.311999893188477,18.7560001373291,Conservative
private lender,1900,12.899999618530272,HIGH,3.990000009536743,13.84000015258789,0,307.79998779296875,-16,www.truenorthmortgage.ca,3.1920000076293946,16.608000183105467,Conservative
private lenders,1900,12.899999618530272,HIGH,3.990000009536743,13.84000015258789,0,307.79998779296875,-16,www.truenorthmortgage.ca,3.1920000076293946,16.608000183105467,Conservative
private lending mortgage,2400,15.359999656677246,HIGH,5.389999866485596,15.630000114440918,0,388.79998779296875,-33,www.truenorthmortgage.ca,4.311999893188477,18.7560001373291,Conservative
private mortgage lender canada,140,15.470000267028809,MEDIUM,4.400000095367432,14.170000076293944,0,22.68000030517578,-21,www.truenorthmortgage.ca,3.5200000762939454,17.004000091552733,Standard
private mortgage lenders,2400,15.359999656677246,HIGH,5.389999866485596,15.630000114440918,0,388.79998779296875,-33,www.truenorthmortgage.ca,4.311999893188477,18.7560001373291,Conservative
private mortgage lenders canada,140,15.470000267028809,MEDIUM,4.400000095367432,14.170000076293944,0,22.68000030517578,-21,www.truenorthmortgage.ca,3.5200000762939454,17.004000091552733,Standard
projected mortgage rates 2025,170,1.2200000286102295,LOW,0.0700000002980232,6.239999771118164,0,27.540000915527344,-43,www.truenorthmortgage.ca,0.05600000023841856,7.487999725341797,Standard
property transfer tax alberta,140,0.0,LOW,0.0,0.0,0,22.68000030517578,27,www.truenorthmortgage.ca,0.0,0.0,Aggressive
purchase plus improvements,70,0.0,LOW,0.5600000023841858,2.759999990463257,0,11.34000015258789,0,www.truenorthmortgage.ca,0.4480000019073487,3.311999988555908,Standard
purchase plus improvements mortgage,390,2.619999885559082,MEDIUM,0.8799999952316284,4.090000152587891,0,63.18000030517578,-19,www.truenorthmortgage.ca,0.7039999961853027,4.908000183105469,Standard
rate cuts canada,14800,8.380000114440918,LOW,0.0,0.0,0,2397.60009765625,-19,www.truenorthmortgage.ca,0.0,0.0,Standard
rate reduction mortgage,70,1.5,LOW,0.8500000238418579,2.059999942779541,0,11.34000015258789,50,www.truenorthmortgage.ca,0.6800000190734864,2.471999931335449,Aggressive
rates for investment property mortgage,260,2.4800000190734863,MEDIUM,0.949999988079071,3.75,0,42.119998931884766,-47,www.truenorthmortgage.ca,0.7599999904632568,4.5,Standard
real estate forecast for next five years,140,1.340000033378601,LOW,0.4199999868869781,1.2300000190734863,0,22.68000030517578,56,www.truenorthmortgage.ca,0.3359999895095825,1.4760000228881835,Aggressive
real estate forecast next 5 years,140,1.340000033378601,LOW,0.4199999868869781,1.2300000190734863,0,22.68000030517578,56,www.truenorthmortgage.ca,0.3359999895095825,1.4760000228881835,Aggressive
real estate forecast next 5 years ontario,1000,1.680000066757202,LOW,0.8999999761581421,2.799999952316284,0,162.0,0,www.truenorthmortgage.ca,0.7199999809265137,3.359999942779541,Standard
real estate predictions ontario 2025,110,0.0,LOW,0.0,0.0,0,17.81999969482422,-50,www.truenorthmortgage.ca,0.0,0.0,Standard
renewal mortgage calculator canada,70,0.6200000047683716,MEDIUM,0.2000000029802322,1.090000033378601,0,11.34000015258789,0,www.truenorthmortgage.ca,0.16000000238418577,1.3080000400543212,Standard
renewing mortgage calculator,9900,0.949999988079071,MEDIUM,0.2199999988079071,1.25,0,1603.800048828125,-18,www.truenorthmortgage.ca,0.17599999904632568,1.5,Standard
rent-to own mortgage lenders,70,6.409999847412109,MEDIUM,1.0800000429153442,7.46999979019165,0,11.34000015258789,-29,www.truenorthmortgage.ca,0.8640000343322755,8.96399974822998,Standard
reverse mortgage experts,20,0.0,LOW,0.0,0.0,0,3.240000009536743,0,www.truenorthmortgage.ca,0.0,0.0,Standard
saint john mortgage broker,480,6.119999885559082,MEDIUM,2.2699999809265137,9.649999618530272,0,77.76000213623047,-33,www.truenorthmortgage.ca,1.815999984741211,11.579999542236326,Standard
sarnia mortgage broker,170,14.529999732971191,MEDIUM,4.239999771118164,13.539999961853027,0,27.540000915527344,0,www.truenorthmortgage.ca,3.3919998168945313,16.247999954223634,Standard
sask mortgage rates,1000,1.569999933242798,MEDIUM,0.6399999856948853,1.600000023841858,0,162.0,-12,www.truenorthmortgage.ca,0.5119999885559082,1.9200000286102294,Standard
saskatchewan mortgage rates,1000,1.569999933242798,MEDIUM,0.6399999856948853,1.600000023841858,0,162.0,-12,www.truenorthmortgage.ca,0.5119999885559082,1.9200000286102294,Standard
saskatoon mortgage,90,5.369999885559082,MEDIUM,2.5299999713897705,10.279999732971191,0,14.579999923706055,-18,www.truenorthmortgage.ca,2.0239999771118167,12.335999679565429,Standard
sault ste marie mortgage broker,10,0.0,LOW,0.0,0.0,0,1.6200000047683716,0,www.truenorthmortgage.ca,0.0,0.0,Standard
second lender mortgage,170,21.469999313354492,MEDIUM,7.710000038146973,30.219999313354492,0,27.540000915527344,0,www.truenorthmortgage.ca,6.168000030517579,36.263999176025386,Standard
the best mortgage rate in canada,140,2.7300000190734863,HIGH,0.7799999713897705,2.740000009536743,0,22.68000030517578,0,www.truenorthmortgage.ca,0.6239999771118164,3.2880000114440917,Conservative
think financial,4400,4.210000038146973,LOW,0.9399999976158142,2.7899999618530273,0,712.7999877929688,0,www.truenorthmortgage.ca,0.7519999980926514,3.3479999542236327,Standard
think financial heloc,70,5.440000057220459,MEDIUM,2.119999885559082,14.5600004196167,0,11.34000015258789,0,www.truenorthmortgage.ca,1.6959999084472657,17.472000503540038,Standard
think financial mortgage,110,8.729999542236328,LOW,1.9600000381469729,6.579999923706055,0,17.81999969482422,-22,www.truenorthmortgage.ca,1.5680000305175783,7.895999908447266,Standard
third mortgage lenders,90,39.29999923706055,HIGH,7.090000152587891,39.22999954223633,0,14.579999923706055,-22,www.truenorthmortgage.ca,5.672000122070313,47.07599945068359,Conservative
today's best mortgage rates in canada,260,2.140000104904175,HIGH,0.6800000071525574,2.8499999046325684,0,42.119998931884766,-19,www.truenorthmortgage.ca,0.5440000057220459,3.419999885559082,Conservative
toronto mortgage broker,1600,12.020000457763672,MEDIUM,4.079999923706055,17.8700008392334,0,259.20001220703125,0,www.truenorthmortgage.ca,3.2639999389648438,21.44400100708008,Standard
true north financial,110,0.5,LOW,1.309999942779541,5.809999942779541,0,17.81999969482422,0,www.truenorthmortgage.ca,1.047999954223633,6.971999931335449,Standard
true north login,140,0.0,LOW,0.0,0.0,0,22.68000030517578,-21,www.truenorthmortgage.ca,0.0,0.0,Standard
true north reviews,70,3.680000066757202,LOW,0.0,0.0,0,11.34000015258789,-44,www.truenorthmortgage.ca,0.0,0.0,Standard
truenorth login,140,0.0,LOW,0.0,0.0,0,22.68000030517578,-21,www.truenorthmortgage.ca,0.0,0.0,Standard
uninsured mortgage rates,50,1.4900000095367432,MEDIUM,0.5899999737739563,2.0199999809265137,0,1.5,-60,www.truenorthmortgage.ca,0.4719999790191651,2.423999977111816,Standard
uninsured mortgage rates canada,170,2.309999942779541,MEDIUM,0.6800000071525574,2.5199999809265137,0,27.540000915527344,0,www.truenorthmortgage.ca,0.5440000057220459,3.0239999771118162,Standard
variable or fixed rate mortgage,590,1.5199999809265137,LOW,0.6899999976158142,2.940000057220459,0,95.58000183105469,-34,www.truenorthmortgage.ca,0.5519999980926514,3.5280000686645505,Standard
vaughan mortgage broker,170,7.739999771118164,MEDIUM,2.880000114440918,12.529999732971191,0,27.540000915527344,-35,www.truenorthmortgage.ca,2.3040000915527346,15.035999679565428,Standard
what affects fixed mortgage rates,50,0.0700000002980232,LOW,0.0,0.0,0,8.100000381469727,0,www.truenorthmortgage.ca,0.0,0.0,Standard
what are low mortgage rates,90,1.1100000143051147,HIGH,0.5699999928474426,1.8399999141693115,0,14.579999923706055,-22,www.truenorthmortgage.ca,0.4559999942779541,2.2079998970031736,Conservative
what are lowest mortgage rates,90,1.1100000143051147,HIGH,0.5699999928474426,1.8399999141693115,0,14.579999923706055,-22,www.truenorthmortgage.ca,0.4559999942779541,2.2079998970031736,Conservative
what is a private lender,70,4.369999885559082,LOW,0.7699999809265137,7.210000038146973,0,11.34000015258789,-29,www.truenorthmortgage.ca,0.615999984741211,8.652000045776367,Standard
what is lowest mortgage rate,90,1.1100000143051147,HIGH,0.5699999928474426,1.8399999141693115,0,14.579999923706055,-22,www.truenorthmortgage.ca,0.4559999942779541,2.2079998970031736,Conservative
what is private lender,70,4.369999885559082,LOW,0.7699999809265137,7.210000038146973,0,11.34000015258789,-29,www.truenorthmortgage.ca,0.615999984741211,8.652000045776367,Standard
what is the cheapest mortgage rates,90,1.1100000143051147,HIGH,0.5699999928474426,1.8399999141693115,0,14.579999923706055,-22,www.truenorthmortgage.ca,0.4559999942779541,2.2079998970031736,Conservative
what is the lowest mortgage rate in canada,70,1.8700000047683716,HIGH,0.6100000143051147,2.2300000190734863,0,11.34000015258789,0,www.truenorthmortgage.ca,0.48800001144409183,2.6760000228881835,Conservative
what will mortgage rates be in 2025 canada,320,1.7599999904632568,LOW,0.0700000002980232,2.2899999618530273,0,51.84000015258789,-46,www.truenorthmortgage.ca,0.05600000023841856,2.7479999542236326,Standard
what will mortgage rates be in 2025 in canada,110,2.680000066757202,MEDIUM,0.0,0.0,0,17.81999969482422,0,www.truenorthmortgage.ca,0.0,0.0,Standard
what will mortgage rates be in 2026,50,0.1000000014901161,LOW,0.0399999991059303,0.1099999994039535,0,8.100000381469727,-43,www.truenorthmortgage.ca,0.03199999928474424,0.13199999928474418,Standard
when home price will go down,70,0.0,LOW,0.0,0.0,0,11.34000015258789,-20,www.truenorthmortgage.ca,0.0,0.0,Standard
when home prices will go down,70,0.0,LOW,0.0,0.0,0,11.34000015258789,-20,www.truenorthmortgage.ca,0.0,0.0,Standard
when house prices will go down,70,0.0,LOW,0.0,0.0,0,11.34000015258789,-20,www.truenorthmortgage.ca,0.0,0.0,Standard
when interest rate go down,140,0.1199999973177909,LOW,0.0,0.0,0,22.68000030517578,-22,www.truenorthmortgage.ca,0.0,0.0,Standard
when interest rate goes down,140,0.1199999973177909,LOW,0.0,0.0,0,22.68000030517578,-22,www.truenorthmortgage.ca,0.0,0.0,Standard
when might interest rates go up,50,0.0,LOW,0.0,0.0,0,8.100000381469727,-40,www.truenorthmortgage.ca,0.0,0.0,Standard
when will home prices drop,70,0.0,LOW,0.0,0.0,0,11.34000015258789,-40,www.truenorthmortgage.ca,0.0,0.0,Standard
when will house prices go down,70,0.0,LOW,0.0,0.0,0,11.34000015258789,-20,www.truenorthmortgage.ca,0.0,0.0,Standard
when will housing market crash again,90,0.0,LOW,0.0,0.0,0,14.579999923706055,0,www.truenorthmortgage.ca,0.0,0.0,Standard
when will housing prices drop,70,0.0,LOW,0.0,0.0,0,11.34000015258789,-40,www.truenorthmortgage.ca,0.0,0.0,Standard
when will interest rates go down,390,1.1100000143051147,LOW,0.0399999991059303,1.2899999618530271,0,63.18000030517578,-21,www.truenorthmortgage.ca,0.03199999928474424,1.5479999542236325,Standard
when will interest rates go down canada,140,0.0,LOW,0.0,0.0,0,22.68000030517578,-22,www.truenorthmortgage.ca,0.0,0.0,Standard
when will interest rates go down in canada,110,65.72000122070312,LOW,0.0,0.0,0,17.81999969482422,0,www.truenorthmortgage.ca,0.0,0.0,Standard
when will mortgage rates go down to 3,70,0.0,LOW,0.0,0.0,0,11.34000015258789,-50,www.truenorthmortgage.ca,0.0,0.0,Standard
when will prime rate go down,40,0.0,LOW,0.0,0.0,0,6.480000019073486,100,www.truenorthmortgage.ca,0.0,0.0,Aggressive
which is better variable or fixed rate mortgage,40,1.2000000476837158,LOW,0.1599999964237213,2.0199999809265137,0,6.480000019073486,0,www.truenorthmortgage.ca,0.12799999713897706,2.423999977111816,Standard
who has the lowest fixed mortgage rates,70,3.839999914169311,HIGH,0.8199999928474426,3.839999914169311,0,11.34000015258789,0,www.truenorthmortgage.ca,0.6559999942779542,4.6079998970031735,Conservative
why are mortgage rates going up,90,2.200000047683716,LOW,0.0,0.0,0,14.579999923706055,-29,www.truenorthmortgage.ca,0.0,0.0,Standard
why are variable rates higher than fixed,90,0.0,LOW,0.0,0.0,0,14.579999923706055,-25,www.truenorthmortgage.ca,0.0,0.0,Standard
why is mortgage rates going up,90,2.200000047683716,LOW,0.0,0.0,0,14.579999923706055,-29,www.truenorthmortgage.ca,0.0,0.0,Standard
why is the mortgage rate going up,90,2.200000047683716,LOW,0.0,0.0,0,14.579999923706055,-29,www.truenorthmortgage.ca,0.0,0.0,Standard
why mortgage rates go up,90,2.200000047683716,LOW,0.0,0.0,0,14.579999923706055,-29,www.truenorthmortgage.ca,0.0,0.0,Standard
why mortgage rates going up,90,2.200000047683716,LOW,0.0,0.0,0,14.579999923706055,-29,www.truenorthmortgage.ca,0.0,0.0,Standard
will canada cut interest rates,70,0.0,LOW,0.0,0.0,0,11.34000015258789,-29,www.truenorthmortgage.ca,0.0,0.0,Standard
will canadian interest rates go up,90,0.1199999973177909,LOW,0.0,0.0,0,14.579999923706055,-55,www.truenorthmortgage.ca,0.0,0.0,Standard
will home price go down,140,0.0,LOW,0.0,0.0,0,22.68000030517578,-36,www.truenorthmortgage.ca,0.0,0.0,Standard
will house prices drop in canada,50,0.0,LOW,0.0,0.0,0,8.100000381469727,-60,www.truenorthmortgage.ca,0.0,0.0,Standard
will house prices go down in canada,170,0.0,LOW,0.0,0.0,0,27.540000915527344,-33,www.truenorthmortgage.ca,0.0,0.0,Standard
will housing prices drop in 2025,90,0.0,LOW,0.0,0.0,0,14.579999923706055,75,www.truenorthmortgage.ca,0.0,0.0,Aggressive
will housing prices drop in canada,90,0.0,LOW,0.0,0.0,0,14.579999923706055,-35,www.truenorthmortgage.ca,0.0,0.0,Standard
will interest rates go down canada,480,0.9399999976158142,LOW,0.0599999986588954,2.9200000762939453,0,77.76000213623047,-18,www.truenorthmortgage.ca,0.04799999892711632,3.5040000915527343,Standard
will interest rates go down in 2024,70,0.0,LOW,0.0,0.0,0,11.34000015258789,0,www.truenorthmortgage.ca,0.0,0.0,Standard
will interest rates go down in 2025,590,0.1199999973177909,LOW,0.0399999991059303,4.320000171661377,0,95.58000183105469,-47,www.truenorthmortgage.ca,0.03199999928474424,5.1840002059936525,Standard
will interest rates go down in canada,210,1.4199999570846558,LOW,0.0900000035762786,2.4700000286102295,0,34.02000045776367,-18,www.truenorthmortgage.ca,0.07200000286102289,2.964000034332275,Standard
will mortgage rates go down in 2024 canada,210,0.0,LOW,0.0,0.0,0,34.02000045776367,-50,www.truenorthmortgage.ca,0.0,0.0,Standard
will real estate prices drop in canada,70,0.0,LOW,0.0,0.0,0,11.34000015258789,-86,www.truenorthmortgage.ca,0.0,0.0,Standard
will tariffs affect mortgage rates,170,0.5699999928474426,LOW,0.0,0.0,0,27.540000915527344,-50,www.truenorthmortgage.ca,0.0,0.0,Standard
will the home prices go down,140,0.0,LOW,0.0,0.0,0,22.68000030517578,-36,www.truenorthmortgage.ca,0.0,0.0,Standard
